CustomerID,Age,Gender,Tenure,MonthlyCharges,TotalCharges,ContractType,PaymentMethod,HasTechSupport,InternetService,Churn
6951,57,M,44,87.04,3843.73,One year,Bank Transfer,0,Fiber optic,1
6952,30,M,69,56.93,3969.24,One year,Credit Card,0,Fiber optic,0
6953,62,F,2,61.13,167.05,Month-to-month,Electronic Check,0,Fiber optic,1
6954,34,M,40,111.78,4439.05,Month-to-month,Credit Card,0,DSL,1
6955,66,M,37,21.31,787.81,Month-to-month,Electronic Check,0,Fiber optic,1
6956,54,F,49,76.33,3784.31,One year,Credit Card,0,Fiber optic,0
6957,23,M,36,112.34,4032.45,Two year,Credit Card,0,DSL,1
6958,36,M,70,111.4,7771.27,Month-to-month,Credit Card,0,Fiber optic,1
6959,30,M,34,78.47,2628.25,Month-to-month,Bank Transfer,0,Fiber optic,1
6960,74,M,58,58.12,3380.68,One year,Credit Card,1,DSL,0
6961,77,F,37,29.89,1125.96,Month-to-month,Electronic Check,1,None,0
6962,43,M,60,37.38,2212.35,Month-to-month,Electronic Check,1,DSL,0
6963,31,F,12,87.97,1073.0,Month-to-month,Credit Card,0,Fiber optic,1
6964,48,M,32,21.66,733.08,One year,Bank Transfer,0,Fiber optic,0
6965,71,F,4,108.35,407.76,Month-to-month,Credit Card,1,Fiber optic,1
6966,21,M,33,78.79,2562.27,Two year,Credit Card,0,Fiber optic,0
6967,77,F,43,24.51,1087.47,Month-to-month,Electronic Check,0,Fiber optic,1
6968,56,M,9,43.98,437.46,Month-to-month,Bank Transfer,0,Fiber optic,1
6969,25,M,51,79.42,4021.91,Month-to-month,Electronic Check,0,Fiber optic,1
6970,42,M,20,23.56,493.34,One year,Bank Transfer,1,Fiber optic,0
6971,30,M,39,98.0,3831.09,Two year,Credit Card,1,DSL,0
6972,49,F,23,111.99,2549.69,Month-to-month,Electronic Check,0,Fiber optic,1
6973,76,F,41,116.12,4793.29,Month-to-month,Credit Card,0,DSL,1
6974,55,M,44,93.37,4105.32,Month-to-month,Credit Card,0,Fiber optic,1
6975,55,F,35,105.68,3718.83,Month-to-month,Electronic Check,1,Fiber optic,1
6976,73,M,23,81.07,1844.75,One year,Credit Card,1,DSL,0
6977,45,M,58,65.85,3850.88,One year,Bank Transfer,1,Fiber optic,0
6978,70,F,48,91.31,4359.31,Month-to-month,Credit Card,1,Fiber optic,1
6979,47,F,58,42.42,2446.84,Two year,Bank Transfer,0,Fiber optic,0
6980,20,F,57,30.98,1755.01,One year,Credit Card,0,Fiber optic,0
6981,45,M,39,96.19,3722.05,Month-to-month,Bank Transfer,0,Fiber optic,1
6982,20,M,28,115.82,3280.4,Month-to-month,Electronic Check,1,Fiber optic,1
6983,62,F,64,77.75,4937.35,Month-to-month,Credit Card,1,Fiber optic,1
6984,71,M,62,68.25,4237.81,Month-to-month,Electronic Check,0,Fiber optic,1
6985,51,F,62,73.44,4584.7,Month-to-month,Electronic Check,0,Fiber optic,1
6986,33,F,26,67.85,1772.19,One year,Bank Transfer,0,DSL,0
6987,39,F,51,64.22,3257.91,Month-to-month,Credit Card,0,Fiber optic,1
6988,49,F,50,114.7,5763.14,Month-to-month,Electronic Check,0,None,1
6989,78,F,36,67.98,2447.2,One year,Credit Card,1,Fiber optic,0
6990,55,F,26,28.11,697.16,One year,Bank Transfer,1,Fiber optic,0
6991,25,M,33,96.55,3167.84,Two year,Electronic Check,0,DSL,1
6992,72,M,68,59.16,4032.07,Two year,Bank Transfer,1,Fiber optic,0
6993,25,F,8,91.07,744.44,Month-to-month,Electronic Check,0,Fiber optic,1
6994,79,F,66,77.96,5150.17,Month-to-month,Bank Transfer,0,Fiber optic,1
6995,74,F,23,91.32,2077.56,Two year,Credit Card,0,Fiber optic,1
6996,23,M,70,26.2,1843.38,Two year,Electronic Check,1,Fiber optic,0
6997,31,F,55,23.39,1269.7,Month-to-month,Electronic Check,0,None,1
6998,49,F,43,57.85,2460.04,Month-to-month,Credit Card,1,DSL,0
6999,52,F,21,89.32,1920.27,Month-to-month,Electronic Check,1,Fiber optic,1
7000,27,M,22,42.37,913.63,One year,Bank Transfer,0,Fiber optic,0
7001,20,F,9,63.34,553.62,One year,Electronic Check,0,Fiber optic,0
7002,76,M,34,118.08,4054.4,One year,Electronic Check,0,Fiber optic,1
7003,29,M,59,41.49,2412.18,Month-to-month,Electronic Check,0,Fiber optic,1
7004,66,F,26,104.79,2733.0,Month-to-month,Bank Transfer,0,None,1
7005,76,M,1,102.55,130.92,Month-to-month,Credit Card,0,Fiber optic,1
7006,48,M,5,109.14,523.07,Month-to-month,Bank Transfer,0,None,1
7007,46,M,41,111.51,4606.32,Two year,Bank Transfer,0,Fiber optic,1
7008,22,F,63,70.73,4482.95,Month-to-month,Electronic Check,0,Fiber optic,1
7009,79,M,22,88.19,1938.79,Month-to-month,Electronic Check,1,DSL,1
7010,69,F,68,81.89,5530.39,One year,Credit Card,1,DSL,0
7011,42,F,48,50.89,2489.73,Month-to-month,Electronic Check,0,DSL,1
7012,58,F,66,47.98,3179.1,Two year,Bank Transfer,1,Fiber optic,0
7013,48,M,16,54.16,868.27,Month-to-month,Electronic Check,0,DSL,1
7014,79,F,53,41.85,2256.59,One year,Electronic Check,1,Fiber optic,0
7015,38,M,65,95.74,6215.24,One year,Credit Card,1,Fiber optic,1
7016,75,M,64,116.46,7459.8,Month-to-month,Bank Transfer,0,Fiber optic,1
7017,37,M,68,106.78,7296.88,Month-to-month,Bank Transfer,0,Fiber optic,1
7018,56,M,63,41.79,2622.07,Month-to-month,Credit Card,0,Fiber optic,1
7019,39,F,62,25.19,1589.02,Month-to-month,Bank Transfer,1,Fiber optic,1
7020,21,F,71,95.71,6771.02,Month-to-month,Bank Transfer,0,DSL,1
7021,30,M,45,59.02,2676.14,Two year,Electronic Check,0,DSL,0
7022,62,F,52,102.46,5328.96,Month-to-month,Credit Card,0,DSL,1
7023,59,F,65,97.92,6331.29,Month-to-month,Credit Card,1,DSL,1
7024,67,F,2,82.54,128.68,Month-to-month,Electronic Check,1,Fiber optic,1
7025,66,M,49,45.53,2226.74,One year,Credit Card,0,Fiber optic,0
7026,37,F,22,30.4,689.88,Two year,Credit Card,0,Fiber optic,0
7027,69,M,29,45.26,1322.87,Month-to-month,Electronic Check,0,Fiber optic,1
7028,30,F,35,70.98,2519.77,Month-to-month,Electronic Check,1,Fiber optic,1
7029,34,M,24,117.95,2819.77,Month-to-month,Bank Transfer,0,Fiber optic,1
7030,71,M,30,26.37,825.46,Month-to-month,Bank Transfer,1,DSL,0
7031,53,M,42,40.01,1634.12,Month-to-month,Electronic Check,0,Fiber optic,1
7032,50,F,71,82.73,5860.41,Month-to-month,Credit Card,0,Fiber optic,1
7033,18,M,50,50.44,2479.3,Two year,Electronic Check,1,Fiber optic,0
7034,32,F,71,105.85,7557.27,Month-to-month,Electronic Check,1,DSL,1
7035,30,M,60,33.94,2033.93,Two year,Electronic Check,0,Fiber optic,0
7036,34,F,30,116.32,3471.22,Month-to-month,Bank Transfer,1,DSL,1
7037,41,M,12,111.24,1334.13,Two year,Electronic Check,1,Fiber optic,0
7038,75,F,49,108.75,5332.03,Two year,Credit Card,0,DSL,1
7039,25,M,46,37.31,1750.88,Two year,Electronic Check,0,DSL,0
7040,67,M,43,52.95,2281.09,One year,Electronic Check,0,DSL,0
7041,44,M,2,100.41,193.96,Month-to-month,Electronic Check,1,Fiber optic,1
7042,62,F,54,100.78,5488.26,Month-to-month,Bank Transfer,0,DSL,1
7043,40,M,35,90.52,3215.06,One year,Credit Card,0,DSL,1
7044,63,M,52,64.81,3323.96,Two year,Credit Card,0,None,0
7045,25,M,33,51.16,1708.96,Month-to-month,Bank Transfer,1,DSL,0
7046,25,M,72,116.3,8360.78,Two year,Bank Transfer,0,DSL,1
7047,76,F,51,33.93,1747.95,One year,Bank Transfer,1,DSL,0
7048,43,M,26,24.38,647.57,Month-to-month,Credit Card,0,Fiber optic,1
7049,64,M,62,20.91,1279.43,Month-to-month,Credit Card,0,DSL,1
7050,76,F,61,97.5,5996.17,Month-to-month,Electronic Check,0,Fiber optic,1
7051,30,F,26,25.67,653.13,Month-to-month,Credit Card,0,None,1
7052,56,F,37,73.86,2746.02,One year,Bank Transfer,0,Fiber optic,0
7053,54,M,30,56.73,1733.24,Month-to-month,Credit Card,1,Fiber optic,1
7054,66,F,11,34.69,346.14,Month-to-month,Credit Card,0,None,1
7055,45,F,53,94.06,4965.24,One year,Credit Card,0,Fiber optic,1
7056,42,F,41,25.5,1015.4,Two year,Credit Card,1,Fiber optic,0
7057,78,M,5,51.84,287.38,Month-to-month,Electronic Check,0,Fiber optic,1
7058,33,M,66,76.22,5060.64,Month-to-month,Bank Transfer,1,DSL,0
7059,72,M,13,60.24,758.71,Two year,Credit Card,0,DSL,0
7060,19,F,63,45.91,2842.74,Month-to-month,Bank Transfer,0,DSL,1
7061,71,M,25,112.6,2807.34,Month-to-month,Bank Transfer,0,Fiber optic,1
7062,35,F,44,113.1,4995.11,Two year,Credit Card,0,Fiber optic,1
7063,34,F,14,61.61,874.79,Month-to-month,Electronic Check,1,DSL,0
7064,47,F,69,59.37,4091.1,Month-to-month,Electronic Check,0,Fiber optic,1
7065,56,M,59,50.74,2973.85,Month-to-month,Electronic Check,1,Fiber optic,1
7066,30,F,56,105.58,5909.92,Month-to-month,Credit Card,0,Fiber optic,1
7067,49,F,52,76.79,3944.59,One year,Credit Card,0,Fiber optic,0
7068,67,M,66,28.95,1868.09,Month-to-month,Credit Card,0,DSL,1
7069,46,F,68,105.33,7128.71,Month-to-month,Credit Card,0,Fiber optic,1
7070,63,F,12,73.49,894.42,One year,Credit Card,0,DSL,0
7071,47,F,68,61.56,4157.96,One year,Bank Transfer,0,DSL,0
7072,35,M,43,53.79,2305.31,One year,Bank Transfer,0,Fiber optic,0
7073,30,F,6,29.94,191.78,Month-to-month,Credit Card,0,DSL,1
7074,60,M,15,115.67,1768.11,Month-to-month,Electronic Check,1,Fiber optic,1
7075,38,M,42,94.12,3958.01,Month-to-month,Bank Transfer,0,Fiber optic,1
7076,47,F,31,33.18,996.29,Month-to-month,Credit Card,0,Fiber optic,1
7077,38,F,53,71.13,3815.06,Month-to-month,Credit Card,0,None,1
7078,65,F,6,75.56,412.36,One year,Bank Transfer,0,None,0
7079,72,F,33,36.79,1200.78,Two year,Bank Transfer,1,None,0
7080,34,M,29,62.72,1861.01,Month-to-month,Credit Card,0,DSL,1
7081,57,M,21,84.57,1786.2,Month-to-month,Electronic Check,0,Fiber optic,1
7082,36,F,54,48.4,2629.87,Month-to-month,Credit Card,1,DSL,0
7083,69,M,56,53.16,2957.13,Month-to-month,Bank Transfer,0,Fiber optic,1
7084,32,F,21,32.2,634.05,Month-to-month,Bank Transfer,0,Fiber optic,1
7085,26,F,55,61.32,3359.18,Month-to-month,Credit Card,0,DSL,1
7086,69,F,58,78.39,4536.84,One year,Bank Transfer,1,DSL,0
7087,27,F,64,31.65,2002.63,Month-to-month,Credit Card,0,Fiber optic,1
7088,61,M,46,81.48,3719.63,Month-to-month,Electronic Check,0,Fiber optic,1
7089,48,M,22,59.78,1300.71,Two year,Electronic Check,0,Fiber optic,0
7090,70,F,60,87.82,5283.14,Month-to-month,Credit Card,0,DSL,1
7091,40,F,11,51.48,611.18,Two year,Bank Transfer,1,None,0
7092,69,M,47,76.85,3632.33,Month-to-month,Bank Transfer,1,Fiber optic,1
7093,47,M,31,81.28,2547.64,Month-to-month,Electronic Check,0,Fiber optic,1
7094,50,M,18,89.05,1583.51,Month-to-month,Bank Transfer,0,Fiber optic,1
7095,74,F,22,95.69,2065.65,One year,Bank Transfer,0,None,1
7096,69,M,56,33.64,1862.99,Month-to-month,Credit Card,0,Fiber optic,1
7097,26,F,17,116.52,1971.11,Month-to-month,Electronic Check,1,Fiber optic,1
7098,71,F,38,104.36,3984.67,Month-to-month,Electronic Check,0,Fiber optic,1
7099,64,M,25,76.23,1949.69,Month-to-month,Credit Card,1,None,0
7100,18,F,32,109.04,3520.21,Month-to-month,Credit Card,1,Fiber optic,1
7101,61,M,15,58.24,850.24,One year,Electronic Check,0,Fiber optic,0
7102,52,F,13,23.43,336.62,Month-to-month,Electronic Check,1,Fiber optic,1
7103,28,F,58,92.7,5367.77,Month-to-month,Credit Card,1,Fiber optic,1
7104,51,F,50,114.33,5684.04,Month-to-month,Electronic Check,1,None,1
7105,33,F,11,36.19,394.22,Month-to-month,Electronic Check,1,Fiber optic,1
7106,26,F,13,84.39,1103.39,One year,Bank Transfer,0,DSL,1
7107,49,F,50,101.34,5093.34,Month-to-month,Electronic Check,1,DSL,1
7108,32,M,38,110.51,4184.37,Month-to-month,Credit Card,0,Fiber optic,1
7109,29,M,1,47.65,12.33,Two year,Bank Transfer,1,Fiber optic,0
7110,50,F,39,32.87,1241.37,Month-to-month,Bank Transfer,0,Fiber optic,1
7111,62,M,27,44.79,1170.57,Two year,Electronic Check,0,Fiber optic,0
7112,31,F,36,77.77,2844.72,Month-to-month,Bank Transfer,0,Fiber optic,1
7113,74,M,32,111.87,3625.02,Month-to-month,Credit Card,0,DSL,1
7114,74,M,41,78.25,3255.13,Month-to-month,Credit Card,0,Fiber optic,1
7115,25,F,15,111.96,1659.65,Month-to-month,Electronic Check,0,DSL,1
7116,25,M,31,97.0,2976.16,One year,Electronic Check,0,None,1
7117,44,F,6,79.84,527.13,Two year,Credit Card,1,DSL,0
7118,79,M,52,22.18,1202.19,Month-to-month,Credit Card,0,DSL,1
7119,29,F,22,53.31,1130.66,Month-to-month,Electronic Check,0,Fiber optic,1
7120,18,M,31,25.75,823.5,Month-to-month,Credit Card,0,Fiber optic,1
7121,60,F,46,52.22,2380.99,Month-to-month,Electronic Check,0,None,1
7122,57,M,67,26.23,1798.34,One year,Bank Transfer,0,Fiber optic,0
7123,59,F,43,36.78,1540.46,Month-to-month,Bank Transfer,0,DSL,1
7124,79,M,1,61.07,99.93,Month-to-month,Electronic Check,0,None,1
7125,68,F,44,71.49,3095.82,Month-to-month,Electronic Check,0,Fiber optic,1
7126,28,M,57,41.71,2379.67,Month-to-month,Electronic Check,0,None,1
7127,56,F,9,93.26,822.9,Month-to-month,Credit Card,1,Fiber optic,1
7128,60,M,5,79.04,387.93,Month-to-month,Electronic Check,0,DSL,1
7129,48,F,9,89.18,796.0,One year,Electronic Check,0,Fiber optic,1
7130,34,F,45,93.28,4212.96,Month-to-month,Bank Transfer,0,DSL,1
7131,50,F,24,92.69,2176.87,Month-to-month,Electronic Check,0,DSL,1
7132,49,F,42,113.62,4791.18,Month-to-month,Electronic Check,0,None,1
7133,75,M,22,43.72,914.06,One year,Bank Transfer,0,None,0
7134,46,M,60,47.02,2789.73,Month-to-month,Credit Card,0,None,1
7135,38,M,37,29.42,1099.21,Month-to-month,Electronic Check,1,Fiber optic,1
7136,38,F,39,79.26,3049.78,One year,Electronic Check,0,DSL,0
7137,57,F,53,59.52,3203.65,Month-to-month,Electronic Check,1,DSL,0
7138,40,F,28,69.62,1977.8,Two year,Electronic Check,1,Fiber optic,0
7139,73,F,15,36.98,575.27,Two year,Bank Transfer,0,Fiber optic,0
7140,23,F,60,84.91,5071.37,One year,Bank Transfer,0,Fiber optic,1
7141,39,M,60,81.9,4868.86,One year,Bank Transfer,0,Fiber optic,1
7142,67,M,6,46.48,326.76,One year,Electronic Check,0,Fiber optic,0
7143,55,M,52,66.54,3424.86,Month-to-month,Credit Card,0,None,1
7144,54,F,12,109.43,1346.22,Month-to-month,Electronic Check,0,Fiber optic,1
7145,62,F,19,97.35,1819.4,One year,Electronic Check,1,Fiber optic,0
7146,68,F,2,42.69,72.79,One year,Credit Card,1,None,0
7147,71,F,55,107.89,5953.31,Two year,Electronic Check,1,None,0
7148,25,F,15,26.73,445.49,Two year,Bank Transfer,0,Fiber optic,0
7149,58,F,64,61.39,3880.94,Month-to-month,Bank Transfer,0,Fiber optic,1
7150,66,F,69,28.01,1908.77,One year,Credit Card,1,DSL,0
7151,52,M,15,112.42,1712.8,One year,Bank Transfer,0,None,1
7152,68,M,43,24.07,1002.35,Two year,Credit Card,0,DSL,0
7153,28,F,17,35.12,558.19,Month-to-month,Credit Card,0,Fiber optic,1
7154,41,F,24,111.5,2630.62,One year,Electronic Check,0,Fiber optic,1
7155,66,F,30,78.22,2346.85,Month-to-month,Bank Transfer,0,Fiber optic,1
7156,38,M,67,99.52,6694.61,Month-to-month,Credit Card,0,Fiber optic,1
7157,68,M,51,21.64,1149.81,Month-to-month,Electronic Check,0,Fiber optic,1
7158,19,F,60,61.91,3691.35,Two year,Credit Card,0,Fiber optic,0
7159,57,M,3,118.45,317.49,One year,Bank Transfer,0,DSL,1
7160,36,M,5,77.98,380.16,Month-to-month,Bank Transfer,0,None,1
7161,56,M,28,104.97,2894.7,Month-to-month,Electronic Check,0,Fiber optic,1
7162,45,F,11,116.36,1263.1,One year,Credit Card,0,DSL,1
7163,76,M,72,88.5,6386.31,Two year,Bank Transfer,0,Fiber optic,1
7164,34,M,72,52.76,3765.54,Month-to-month,Bank Transfer,1,Fiber optic,1
7165,23,F,15,50.86,776.09,Two year,Bank Transfer,1,Fiber optic,0
7166,36,F,48,27.13,1349.43,Month-to-month,Bank Transfer,0,Fiber optic,1
7167,73,M,46,62.78,2924.3,Two year,Bank Transfer,0,Fiber optic,0
7168,55,F,28,111.54,3108.8,One year,Credit Card,0,Fiber optic,1
7169,45,M,7,67.81,466.82,Month-to-month,Credit Card,0,Fiber optic,1
7170,19,M,71,111.1,7880.03,Month-to-month,Electronic Check,0,None,1
7171,55,F,6,101.71,646.25,Month-to-month,Bank Transfer,0,None,1
7172,72,F,58,118.42,6917.74,Month-to-month,Electronic Check,0,DSL,1
7173,54,M,68,114.77,7836.95,One year,Credit Card,1,Fiber optic,1
7174,68,F,55,90.65,4991.56,Month-to-month,Credit Card,0,Fiber optic,1
7175,69,F,67,107.12,7136.78,Two year,Electronic Check,0,Fiber optic,1
7176,21,M,49,94.81,4691.14,One year,Credit Card,0,Fiber optic,1
7177,39,M,51,90.34,4643.34,Two year,Bank Transfer,0,Fiber optic,1
7178,43,M,59,91.56,5436.18,One year,Bank Transfer,0,Fiber optic,1
7179,66,M,6,92.1,541.78,Month-to-month,Credit Card,1,Fiber optic,1
7180,60,M,51,57.94,2949.66,Month-to-month,Bank Transfer,0,Fiber optic,1
7181,53,M,38,62.36,2331.65,Month-to-month,Electronic Check,0,Fiber optic,1
7182,75,F,11,49.41,587.3,One year,Credit Card,0,Fiber optic,0
7183,30,F,52,34.83,1855.48,Two year,Electronic Check,0,None,0
7184,69,M,20,65.84,1292.24,Month-to-month,Credit Card,1,Fiber optic,1
7185,75,F,10,109.99,1119.5,Month-to-month,Bank Transfer,0,DSL,1
7186,49,F,26,85.13,2183.73,One year,Bank Transfer,0,Fiber optic,1
7187,34,M,48,25.62,1219.05,Month-to-month,Bank Transfer,0,Fiber optic,1
7188,58,F,14,101.12,1395.92,Month-to-month,Bank Transfer,0,Fiber optic,1
7189,53,F,59,113.54,6687.82,Month-to-month,Electronic Check,0,DSL,1
7190,72,M,12,102.94,1216.18,One year,Electronic Check,1,Fiber optic,0
7191,77,F,23,92.75,2117.78,One year,Credit Card,0,Fiber optic,1
7192,63,F,72,35.01,2549.83,Month-to-month,Bank Transfer,0,None,1
7193,36,M,39,54.9,2121.1,Two year,Bank Transfer,1,DSL,0
7194,75,F,9,76.53,720.24,One year,Electronic Check,0,Fiber optic,0
7195,77,F,25,27.69,699.04,One year,Bank Transfer,0,Fiber optic,0
7196,52,F,17,30.63,548.75,Month-to-month,Bank Transfer,0,DSL,1
7197,63,M,42,113.43,4805.95,Month-to-month,Bank Transfer,0,Fiber optic,1
7198,57,M,29,90.27,2581.67,Month-to-month,Electronic Check,1,Fiber optic,1
7199,73,F,60,47.51,2834.99,Month-to-month,Electronic Check,0,DSL,1
7200,76,F,67,52.74,3489.14,Month-to-month,Bank Transfer,1,Fiber optic,1
7201,45,M,57,58.44,3321.77,Month-to-month,Electronic Check,0,Fiber optic,1
7202,18,M,72,27.51,1954.46,Two year,Bank Transfer,0,None,0
7203,59,F,14,93.92,1322.05,Month-to-month,Credit Card,0,Fiber optic,1
7204,35,M,39,37.68,1497.86,Month-to-month,Bank Transfer,0,Fiber optic,1
7205,65,F,16,100.51,1606.8,Month-to-month,Bank Transfer,0,None,1
7206,57,F,18,104.59,1865.98,One year,Credit Card,1,Fiber optic,1
7207,50,M,20,83.84,1642.06,Month-to-month,Bank Transfer,0,Fiber optic,1
7208,29,M,46,96.99,4414.22,Month-to-month,Bank Transfer,0,None,1
7209,25,F,45,37.18,1690.89,Month-to-month,Credit Card,1,Fiber optic,1
7210,41,F,4,77.59,263.41,Month-to-month,Bank Transfer,0,DSL,1
7211,33,M,20,87.68,1795.68,Month-to-month,Credit Card,0,DSL,1
7212,67,F,11,86.16,957.18,Month-to-month,Credit Card,0,Fiber optic,1
7213,21,M,65,31.73,2047.78,Month-to-month,Bank Transfer,0,DSL,1
7214,55,M,18,54.44,934.11,Month-to-month,Bank Transfer,1,Fiber optic,1
7215,61,M,39,52.5,2038.85,One year,Bank Transfer,0,Fiber optic,0
7216,44,M,44,77.25,3435.73,Month-to-month,Credit Card,1,Fiber optic,1
7217,26,M,18,96.52,1784.34,Month-to-month,Credit Card,0,Fiber optic,1
7218,64,F,47,77.06,3580.31,Month-to-month,Electronic Check,0,Fiber optic,1
7219,33,M,31,95.48,2987.59,Month-to-month,Credit Card,0,Fiber optic,1
7220,73,M,39,29.9,1141.94,One year,Electronic Check,0,Fiber optic,0
7221,29,M,38,107.81,4084.72,Month-to-month,Credit Card,1,Fiber optic,1
7222,48,M,47,73.66,3466.79,Two year,Bank Transfer,1,Fiber optic,0
7223,41,M,70,23.75,1711.97,Month-to-month,Bank Transfer,0,DSL,1
7224,72,M,8,84.32,645.44,Month-to-month,Bank Transfer,0,Fiber optic,1
7225,31,M,65,71.73,4625.5,One year,Electronic Check,1,Fiber optic,0
7226,62,F,13,42.04,556.02,Two year,Bank Transfer,0,Fiber optic,0
7227,42,F,55,96.44,5339.5,Month-to-month,Credit Card,0,DSL,1
7228,51,F,43,113.36,4889.3,Month-to-month,Bank Transfer,0,Fiber optic,1
7229,20,F,4,52.27,193.84,Month-to-month,Bank Transfer,1,Fiber optic,1
7230,75,M,71,69.39,4974.39,Month-to-month,Credit Card,0,Fiber optic,1
7231,41,F,60,32.82,2018.7,Two year,Electronic Check,0,Fiber optic,0
7232,79,M,12,112.98,1382.82,Month-to-month,Bank Transfer,0,Fiber optic,1
7233,71,F,59,51.88,3091.16,Month-to-month,Electronic Check,0,DSL,1
7234,59,F,54,39.48,2158.0,One year,Electronic Check,1,DSL,0
7235,26,M,44,67.84,2960.73,Month-to-month,Bank Transfer,1,Fiber optic,1
7236,43,M,16,24.33,354.31,Month-to-month,Credit Card,0,Fiber optic,1
7237,37,F,6,45.28,277.12,Month-to-month,Electronic Check,0,Fiber optic,1
7238,57,F,14,26.77,420.19,Month-to-month,Credit Card,0,None,1
7239,27,F,58,32.74,1936.75,Two year,Electronic Check,0,Fiber optic,0
7240,36,F,31,31.22,928.51,Month-to-month,Bank Transfer,1,DSL,0
7241,20,M,41,107.24,4352.54,Two year,Credit Card,1,Fiber optic,0
7242,41,F,35,113.04,3993.78,Month-to-month,Credit Card,0,Fiber optic,1
7243,22,F,10,67.45,685.8,One year,Electronic Check,1,DSL,0
7244,20,F,30,83.04,2471.63,Month-to-month,Credit Card,0,Fiber optic,1
7245,75,F,44,89.59,3948.14,Two year,Bank Transfer,1,Fiber optic,0
7246,44,F,55,59.13,3224.32,One year,Credit Card,0,Fiber optic,0
7247,33,M,71,57.02,4093.12,Month-to-month,Credit Card,0,DSL,1
7248,66,M,18,87.56,1608.8,Month-to-month,Electronic Check,0,Fiber optic,1
7249,32,M,39,57.67,2295.35,Two year,Credit Card,0,Fiber optic,0
7250,52,M,42,78.1,3248.91,One year,Credit Card,0,Fiber optic,0
7251,29,M,54,71.52,3896.45,Month-to-month,Bank Transfer,0,DSL,1
7252,58,F,30,72.45,2179.53,One year,Credit Card,0,Fiber optic,0
7253,70,M,20,102.94,2041.3,Month-to-month,Bank Transfer,0,DSL,1
7254,61,M,42,90.41,3795.19,One year,Credit Card,0,Fiber optic,1
7255,43,F,5,116.07,624.79,One year,Credit Card,0,DSL,1
7256,64,M,50,99.1,4974.15,Month-to-month,Bank Transfer,0,Fiber optic,1
7257,51,M,41,34.58,1403.77,Month-to-month,Credit Card,1,Fiber optic,1
7258,40,M,39,93.85,3710.14,Month-to-month,Credit Card,0,Fiber optic,1
7259,48,M,57,86.56,4918.49,Two year,Electronic Check,0,DSL,1
7260,67,F,57,84.6,4853.57,Month-to-month,Electronic Check,0,Fiber optic,1
7261,37,F,37,68.07,2547.03,One year,Credit Card,0,DSL,0
7262,29,M,7,26.25,206.04,Month-to-month,Bank Transfer,0,DSL,1
7263,40,F,5,115.15,592.69,Month-to-month,Electronic Check,1,DSL,1
7264,21,M,51,105.19,5325.56,One year,Credit Card,0,Fiber optic,1
7265,40,F,8,68.68,598.94,Month-to-month,Electronic Check,0,Fiber optic,1
7266,65,F,56,35.86,1974.26,Month-to-month,Credit Card,0,Fiber optic,1
7267,72,F,11,102.45,1136.56,Month-to-month,Bank Transfer,0,DSL,1
7268,65,F,22,63.07,1362.45,Month-to-month,Electronic Check,0,Fiber optic,1
7269,18,F,11,59.01,615.99,Month-to-month,Electronic Check,0,DSL,1
7270,71,F,60,86.54,5198.35,Month-to-month,Credit Card,1,None,1
7271,42,F,15,95.87,1471.68,One year,Bank Transfer,0,DSL,1
7272,19,F,38,26.28,986.33,One year,Bank Transfer,0,Fiber optic,0
7273,47,F,1,96.76,54.48,Month-to-month,Bank Transfer,0,DSL,1
7274,20,F,46,93.39,4308.32,Month-to-month,Credit Card,0,Fiber optic,1
7275,75,F,43,78.92,3420.2,One year,Bank Transfer,0,Fiber optic,0
7276,38,M,22,53.84,1164.09,Two year,Bank Transfer,0,Fiber optic,0
7277,42,F,3,36.48,128.5,Month-to-month,Credit Card,0,Fiber optic,1
7278,37,M,14,30.27,381.36,Month-to-month,Bank Transfer,0,Fiber optic,1
7279,66,F,2,20.12,26.38,Month-to-month,Bank Transfer,1,Fiber optic,1
7280,69,M,61,40.65,2477.06,Month-to-month,Electronic Check,1,DSL,0
7281,39,M,32,61.13,1984.36,Month-to-month,Bank Transfer,1,DSL,0
7282,38,M,38,44.36,1669.49,Month-to-month,Electronic Check,0,Fiber optic,1
7283,79,F,46,50.9,2336.77,Month-to-month,Electronic Check,1,Fiber optic,1
7284,78,F,42,59.05,2492.94,One year,Electronic Check,1,None,0
7285,50,F,6,50.83,317.39,Month-to-month,Electronic Check,1,DSL,0
7286,69,F,41,92.46,3792.64,Month-to-month,Bank Transfer,0,DSL,1
7287,55,M,25,69.17,1712.1,Month-to-month,Electronic Check,0,Fiber optic,1
7288,78,F,11,21.93,258.22,Month-to-month,Electronic Check,1,Fiber optic,1
7289,32,F,41,42.67,1783.19,One year,Electronic Check,1,Fiber optic,0
7290,75,F,71,90.97,6424.25,Month-to-month,Bank Transfer,0,Fiber optic,1
7291,75,F,57,50.09,2839.18,Month-to-month,Credit Card,0,DSL,1
7292,63,F,46,112.01,5169.33,One year,Electronic Check,1,None,0
7293,69,F,48,91.27,4406.54,One year,Electronic Check,1,Fiber optic,1
7294,32,F,63,48.99,3114.52,Month-to-month,Credit Card,0,DSL,1
7295,63,F,39,71.64,2809.29,Month-to-month,Bank Transfer,0,Fiber optic,1
7296,42,M,10,86.72,865.03,One year,Electronic Check,0,DSL,1
7297,38,M,70,39.34,2768.38,Two year,Bank Transfer,0,DSL,0
